features,labels
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3
"[0.9657208919525146, 0.42550498247146606, -0.07955607771873474, 0.9168610572814941, 0.42188966274261475, -0.053757552057504654, 0.9748142957687378, 0.4723348617553711, -0.059479884803295135, 0.9100550413131714, 0.462761789560318, -0.07040277868509293, 0.9760639667510986, 0.5140867829322815, -0.09096607565879822, 0.9129030108451843, 0.46488577127456665, -0.14997968077659607, 0.9598528742790222, 0.5194703340530396, -0.00882045179605484, 0.9353768825531006, 0.5177521705627441, 0.008714945986866951, 0.9535261988639832, 0.5800132751464844, -0.03452036902308464, 0.9217001795768738, 0.5740999579429626, -0.05096255987882614]",3
"[0.9652928709983826, 0.42357227206230164, -0.10882017016410828, 0.9150944352149963, 0.4227662980556488, -0.07357831299304962, 0.9743396043777466, 0.4719869792461395, -0.0884258821606636, 0.9076364040374756, 0.46659940481185913, -0.0932348370552063, 0.9733215570449829, 0.5139011144638062, -0.11131849139928818, 0.9119315147399902, 0.4682859778404236, -0.18035395443439484, 0.9607416987419128, 0.5200138688087463, -0.012574704363942146, 0.9367595314979553, 0.5177534818649292, 0.012468177825212479, 0.9530290365219116, 0.5810470581054688, -0.051475659012794495, 0.9212489724159241, 0.5725421905517578, -0.060141365975141525]",3
"[0.965103805065155, 0.4200611710548401, -0.1325640231370926, 0.9143253564834595, 0.4191147983074188, -0.08495061099529266, 0.9735928177833557, 0.4693787693977356, -0.1471838653087616, 0.9047395586967468, 0.456364244222641, -0.10615065693855286, 0.9738737940788269, 0.5132187604904175, -0.22439400851726532, 0.9039170145988464, 0.47460806369781494, -0.2068575918674469, 0.9561271071434021, 0.5162273645401001, -0.017195332795381546, 0.9299675226211548, 0.5146802067756653, 0.017113519832491875, 0.9509115219116211, 0.582026481628418, -0.0558168925344944, 0.9147182703018188, 0.5731651186943054, -0.04821024835109711]",3
"[0.9644562005996704, 0.41757529973983765, -0.12389802187681198, 0.9141984581947327, 0.4199589788913727, -0.10327903181314468, 0.9755313396453857, 0.46591728925704956, -0.1378709226846695, 0.9025857448577881, 0.46262428164482117, -0.14629635214805603, 0.9747244715690613, 0.5100864768028259, -0.23061738908290863, 0.903344452381134, 0.4849260449409485, -0.27629008889198303, 0.9516736268997192, 0.522720217704773, -0.005564601626247168, 0.924604058265686, 0.5170126557350159, 0.005519866477698088, 0.9501960873603821, 0.5836875438690186, -0.0940009355545044, 0.915922224521637, 0.5717570185661316, -0.12630802392959595]",3
"[0.9644447565078735, 0.41758981347084045, -0.06985799223184586, 0.9129965901374817, 0.419219970703125, -0.05814116448163986, 0.9747098088264465, 0.46514853835105896, -0.08007251471281052, 0.9013656377792358, 0.46046584844589233, -0.09013231098651886, 0.9749277830123901, 0.5077495574951172, -0.16091203689575195, 0.8987912535667419, 0.4906892776489258, -0.1959763467311859, 0.9517189264297485, 0.5190587043762207, -0.0023668911308050156, 0.9230784773826599, 0.5157577395439148, 0.0022912921849638224, 0.9526676535606384, 0.5826022624969482, -0.08282288163900375, 0.9152871966362, 0.5651692152023315, -0.15676257014274597]",3
"[0.9622116684913635, 0.41514021158218384, -0.13082163035869598, 0.912320613861084, 0.41805019974708557, -0.11826121807098389, 0.9726256728172302, 0.4623956084251404, -0.13186809420585632, 0.9006167054176331, 0.46531742811203003, -0.1354149430990219, 0.9740889668464661, 0.5077587962150574, -0.21729449927806854, 0.8979620933532715, 0.4971824884414673, -0.23755820095539093, 0.9508290886878967, 0.5195308327674866, -0.004041338339447975, 0.9213326573371887, 0.5166541337966919, 0.003967227414250374, 0.9506291151046753, 0.5817687511444092, -0.0977618396282196, 0.9143538475036621, 0.5689884424209595, -0.1363951563835144]",3
"[0.960934042930603, 0.4155482053756714, -0.10752086341381073, 0.9115958213806152, 0.41801416873931885, -0.09602562338113785, 0.9723221063613892, 0.46334224939346313, -0.0916990414261818, 0.9006553888320923, 0.4642423987388611, -0.07791940867900848, 0.9748579859733582, 0.507046103477478, -0.15264418721199036, 0.8962293863296509, 0.5031533241271973, -0.13263976573944092, 0.948646605014801, 0.5163347125053406, -0.0020816149190068245, 0.9199015498161316, 0.5129280686378479, 0.0019924205262213945, 0.9521435499191284, 0.5781380534172058, -0.05104385316371918, 0.9116238355636597, 0.5716975927352905, -0.1326574832201004]",3
"[0.9591052532196045, 0.4155823886394501, -0.10869632661342621, 0.9103469252586365, 0.41852179169654846, -0.09755807369947433, 0.9712445735931396, 0.4625641703605652, -0.09707317501306534, 0.9008166193962097, 0.466670960187912, -0.0813121646642685, 0.9743759036064148, 0.504919707775116, -0.1630460023880005, 0.8943002223968506, 0.5080500841140747, -0.13704678416252136, 0.9464983344078064, 0.5185003280639648, -0.0025202156975865364, 0.9183846116065979, 0.5160863399505615, 0.002410976681858301, 0.9485152959823608, 0.5800350904464722, -0.0205078087747097, 0.9145834445953369, 0.5750401020050049, -0.08227810263633728]",3
"[0.9584483504295349, 0.41603463888168335, -0.11229319125413895, 0.9092286229133606, 0.41988039016723633, -0.09122788906097412, 0.9708821773529053, 0.46115344762802124, -0.10113532096147537, 0.9000195860862732, 0.46913495659828186, -0.07086998969316483, 0.9742270708084106, 0.5065158605575562, -0.1682712435722351, 0.8928325176239014, 0.5097074508666992, -0.12494287639856339, 0.9476789832115173, 0.5240392088890076, -0.005946651566773653, 0.9184520244598389, 0.5208659172058105, 0.005827227607369423, 0.9486081600189209, 0.5816529989242554, -0.028488023206591606, 0.914904773235321, 0.5810127854347229, -0.044539518654346466]",3
"[0.9556335210800171, 0.41639482975006104, -0.1314212530851364, 0.9066517949104309, 0.4229567348957062, -0.10914977639913559, 0.9682506322860718, 0.463074654340744, -0.11985933780670166, 0.8992815017700195, 0.47246217727661133, -0.08842802047729492, 0.9731810092926025, 0.5065189599990845, -0.1782691925764084, 0.8923149108886719, 0.5131310224533081, -0.1389700323343277, 0.9460762739181519, 0.5237593650817871, -0.006110558286309242, 0.9182383418083191, 0.5212808847427368, 0.00601164810359478, 0.9454984664916992, 0.5840022563934326, -0.029775600880384445, 0.9141817092895508, 0.5805999040603638, -0.033177509903907776]",3
"[0.9542361497879028, 0.4183911681175232, -0.08132071048021317, 0.9047108292579651, 0.4259087145328522, -0.06829676032066345, 0.9681306481361389, 0.4633943438529968, -0.0722513198852539, 0.8982338905334473, 0.4754646122455597, -0.052283208817243576, 0.9727408289909363, 0.5078546404838562, -0.13318273425102234, 0.8923524618148804, 0.5162416696548462, -0.10366126894950867, 0.9453943967819214, 0.5297232866287231, 0.0027946901973336935, 0.9162984490394592, 0.5259061455726624, -0.002873922698199749, 0.9445829391479492, 0.586098313331604, 0.019656354561448097, 0.9147770404815674, 0.5800394415855408, -0.1857694834470749]",3
"[0.9519522190093994, 0.41764289140701294, -0.0883929505944252, 0.9020550847053528, 0.4273378551006317, -0.08863348513841629, 0.9646960496902466, 0.4673607647418976, -0.07956472039222717, 0.895951509475708, 0.4769216775894165, -0.07452845573425293, 0.9698558449745178, 0.5100734829902649, -0.15515738725662231, 0.89006507396698, 0.516995906829834, -0.13289126753807068, 0.9426657557487488, 0.5250599384307861, 0.008474822156131268, 0.9138426184654236, 0.5218284726142883, -0.008554886095225811, 0.9440068006515503, 0.5846980810165405, 0.0056793177500367165, 0.9136276245117188, 0.5744346380233765, -0.1851957142353058]",3
"[0.9493588209152222, 0.41825440526008606, -0.06897072494029999, 0.8989428877830505, 0.42775246500968933, -0.060292672365903854, 0.9622007012367249, 0.4676620662212372, -0.06627465784549713, 0.8935377597808838, 0.47598984837532043, -0.040384408086538315, 0.9678802490234375, 0.5122265815734863, -0.1430840939283371, 0.888480544090271, 0.5145964622497559, -0.08727983385324478, 0.9420310258865356, 0.5248940587043762, 0.005050559528172016, 0.9111447930335999, 0.5223507285118103, -0.005125550553202629, 0.9420684576034546, 0.5853530168533325, -0.001282835379242897, 0.9104896783828735, 0.5730991959571838, -0.18472057580947876]",3
"[0.9473562240600586, 0.4159499406814575, -0.12107351422309875, 0.8965758681297302, 0.42768484354019165, -0.1013195589184761, 0.9606375098228455, 0.46832242608070374, -0.11976980417966843, 0.8914042115211487, 0.4765527546405792, -0.06629227846860886, 0.9656592607498169, 0.5118493437767029, -0.19754180312156677, 0.8864796757698059, 0.5133466124534607, -0.10562987625598907, 0.9393090009689331, 0.5230405926704407, 0.0017303097993135452, 0.9092926979064941, 0.5207003355026245, -0.001805157633498311, 0.9431861639022827, 0.5828136801719666, -0.0034384855534881353, 0.9080811142921448, 0.5719370245933533, -0.17013715207576752]",3
"[0.9447392225265503, 0.41326186060905457, -0.10446320474147797, 0.8939024806022644, 0.4254072606563568, -0.08774905651807785, 0.9571043848991394, 0.4635564684867859, -0.09472686052322388, 0.8892336487770081, 0.47456830739974976, -0.05793016776442528, 0.9619728922843933, 0.5100674033164978, -0.15291020274162292, 0.8847225904464722, 0.5113271474838257, -0.09504161775112152, 0.9362698197364807, 0.5197426080703735, 0.002155988710001111, 0.907408595085144, 0.5189942121505737, -0.002229744801297784, 0.937768280506134, 0.586590588092804, 0.02288847416639328, 0.9040418267250061, 0.5744252800941467, -0.13527938723564148]",3
"[0.9428614377975464, 0.4113869369029999, -0.12302549928426743, 0.8926829695701599, 0.42294755578041077, -0.10059989988803864, 0.954964280128479, 0.4634047746658325, -0.11342010647058487, 0.8875554203987122, 0.47336137294769287, -0.0709710419178009, 0.9582751989364624, 0.5094466805458069, -0.17387203872203827, 0.8827241063117981, 0.5123261213302612, -0.10952404141426086, 0.9347995519638062, 0.517675518989563, -0.0029173579532653093, 0.9050602316856384, 0.5170073509216309, 0.002865125657990575, 0.9380801916122437, 0.5850232243537903, 0.00986133050173521, 0.9013948440551758, 0.5802779793739319, -0.07399538159370422]",3
"[0.9411406517028809, 0.41008254885673523, -0.14083047211170197, 0.8913465142250061, 0.4208730459213257, -0.12536689639091492, 0.9532269239425659, 0.4634159207344055, -0.13188742101192474, 0.8855898380279541, 0.4730311930179596, -0.10217849165201187, 0.9555593132972717, 0.5094999670982361, -0.197194442152977, 0.8812354207038879, 0.5118032693862915, -0.1485264003276825, 0.9327608942985535, 0.5167186856269836, -0.0014394869795069098, 0.9036197066307068, 0.5164064764976501, 0.0013819074956700206, 0.9359457492828369, 0.5823842287063599, 0.010159105993807316, 0.9016228318214417, 0.5832775831222534, -0.032379768788814545]",3
"[0.9406949281692505, 0.40821677446365356, -0.14156927168369293, 0.8891928195953369, 0.41737455129623413, -0.1215066909790039, 0.9518382549285889, 0.4612118899822235, -0.14492188394069672, 0.8839503526687622, 0.47157543897628784, -0.09978843480348587, 0.9531568884849548, 0.5054025053977966, -0.22833694517612457, 0.8790528774261475, 0.5132588744163513, -0.15051499009132385, 0.9310957789421082, 0.5142726302146912, -0.0023581248242408037, 0.9012501239776611, 0.5148964524269104, 0.002290477277711034, 0.9351719617843628, 0.578265905380249, -0.03733482211828232, 0.900750458240509, 0.5821858048439026, -0.03515821695327759]",3
"[0.9389033913612366, 0.4062768816947937, -0.15135450661182404, 0.8872549533843994, 0.4143727421760559, -0.13674969971179962, 0.9507721066474915, 0.4590035080909729, -0.15315735340118408, 0.8812977075576782, 0.46963024139404297, -0.11951042711734772, 0.9512702226638794, 0.5041888952255249, -0.23619168996810913, 0.8760278224945068, 0.5123603940010071, -0.1786906123161316, 0.9303426146507263, 0.5146201848983765, -0.001730558113195002, 0.9000486731529236, 0.5137510895729065, 0.001681943191215396, 0.9328205585479736, 0.5837296843528748, 0.03028169646859169, 0.9003508687019348, 0.5826209783554077, -0.0482303723692894]",3
"[0.9382216334342957, 0.40433117747306824, -0.17909349501132965, 0.8854892253875732, 0.4134690463542938, -0.14453695714473724, 0.9487702250480652, 0.458732545375824, -0.18873290717601776, 0.8796052932739258, 0.4664780795574188, -0.12727272510528564, 0.9500436782836914, 0.5026025176048279, -0.2840726673603058, 0.8751620650291443, 0.5107421875, -0.19188842177391052, 0.928478479385376, 0.5130777955055237, -0.010982499457895756, 0.8979650735855103, 0.5127081871032715, 0.010910531505942345, 0.9265797138214111, 0.576206386089325, -0.08767415583133698, 0.89858078956604, 0.579994797706604, 0.010685086250305176]",3
"[0.9364834427833557, 0.40297144651412964, -0.17413395643234253, 0.8844446539878845, 0.41065797209739685, -0.14491449296474457, 0.947869598865509, 0.45585763454437256, -0.1668362021446228, 0.8775297403335571, 0.46334949135780334, -0.12379460036754608, 0.9491122961044312, 0.5029307007789612, -0.24052895605564117, 0.8731687068939209, 0.5070932507514954, -0.18157917261123657, 0.9266072511672974, 0.5102691650390625, -0.010742617771029472, 0.8964589238166809, 0.5115393400192261, 0.010669163428246975, 0.9234396815299988, 0.5775185823440552, -0.051846060901880264, 0.8978568315505981, 0.5799883008003235, 0.019344137981534004]",3
"[0.9354358911514282, 0.40305131673812866, -0.17970652878284454, 0.8834718465805054, 0.4102008640766144, -0.1542404443025589, 0.9469009637832642, 0.4561869502067566, -0.16997085511684418, 0.8742236495018005, 0.4608737528324127, -0.13941586017608643, 0.9482291340827942, 0.5034613609313965, -0.2404906004667282, 0.8711326718330383, 0.5039432048797607, -0.20218120515346527, 0.9238622188568115, 0.5086921453475952, -0.010546062141656876, 0.8942811489105225, 0.5108416080474854, 0.010477196425199509, 0.9205983281135559, 0.5771527886390686, -0.0049517154693603516, 0.8970577716827393, 0.5803512334823608, 0.06289628148078918]",3
"[0.9331139326095581, 0.40371647477149963, -0.15283988416194916, 0.8800817728042603, 0.4103245437145233, -0.12549221515655518, 0.9451316595077515, 0.4561534821987152, -0.16075754165649414, 0.8710038661956787, 0.45786190032958984, -0.11666557192802429, 0.9482580423355103, 0.5031194686889648, -0.2485319972038269, 0.8683645725250244, 0.4984489977359772, -0.1781695932149887, 0.92377108335495, 0.5084890127182007, -0.011655637994408607, 0.8942593336105347, 0.5103363990783691, 0.01153563428670168, 0.9175453782081604, 0.5714772343635559, -0.11282538622617722, 0.8957876563072205, 0.5721127986907959, -0.03577478975057602]",3
"[0.9317806959152222, 0.40588444471359253, -0.13705281913280487, 0.8790163397789001, 0.4106003940105438, -0.12686599791049957, 0.9449164271354675, 0.45932963490486145, -0.14350785315036774, 0.8686403632164001, 0.45699840784072876, -0.13843515515327454, 0.9483289122581482, 0.5063024163246155, -0.22801591455936432, 0.8666724562644958, 0.49729499220848083, -0.21736882627010345, 0.9225443601608276, 0.5072988867759705, -0.0057448106817901134, 0.8925033807754517, 0.5078408718109131, 0.005630087107419968, 0.9166003465652466, 0.5624117255210876, -0.1342003345489502, 0.8942618370056152, 0.5650913119316101, -0.10033806413412094]",3
"[0.9316644668579102, 0.4082573652267456, -0.13921970129013062, 0.8774532079696655, 0.4122244119644165, -0.12863990664482117, 0.9437990188598633, 0.4611629247665405, -0.13078917562961578, 0.8673854470252991, 0.4555046856403351, -0.13542120158672333, 0.9480084180831909, 0.5097505450248718, -0.1950257122516632, 0.8674777746200562, 0.49110671877861023, -0.20929165184497833, 0.9208723902702332, 0.5112647414207458, -0.0027987556532025337, 0.8915494084358215, 0.511690616607666, 0.002691540401428938, 0.916485071182251, 0.571824848651886, -0.06238425150513649, 0.8950546979904175, 0.5708796381950378, -0.06063917651772499]",3
"[0.9293329119682312, 0.4094187021255493, -0.08672240376472473, 0.8747866153717041, 0.41387251019477844, -0.07354149222373962, 0.9439800977706909, 0.4639841914176941, -0.08720896393060684, 0.8655608296394348, 0.45500046014785767, -0.11582668870687485, 0.947525680065155, 0.5118844509124756, -0.1448775678873062, 0.8651562333106995, 0.48768970370292664, -0.21785078942775726, 0.9212827682495117, 0.5133853554725647, -0.004130152054131031, 0.8908255100250244, 0.5154319405555725, 0.0040153618901968, 0.9113759398460388, 0.5633531808853149, -0.172810360789299, 0.892330527305603, 0.5712946653366089, -0.12729674577713013]",3
"[0.9293113946914673, 0.4105840027332306, -0.10525533556938171, 0.8741169571876526, 0.41417673230171204, -0.0886613130569458, 0.9428585767745972, 0.465804785490036, -0.10398896783590317, 0.864161491394043, 0.45672816038131714, -0.1245449036359787, 0.9463516473770142, 0.5125830769538879, -0.16156916320323944, 0.863813042640686, 0.4851315915584564, -0.236033633351326, 0.9205320477485657, 0.5166447758674622, -0.0005411202437244356, 0.8897212743759155, 0.5170153975486755, 0.00048007044824771583, 0.912430465221405, 0.5858171582221985, -0.013328758999705315, 0.8916223049163818, 0.5783732533454895, -0.12416723370552063]",3
"[0.9282236695289612, 0.4113961160182953, -0.11801338195800781, 0.8733800053596497, 0.414382666349411, -0.10263694822788239, 0.9417427182197571, 0.4672274887561798, -0.11598607152700424, 0.8624817728996277, 0.4594542384147644, -0.14542242884635925, 0.9453780055046082, 0.5154299736022949, -0.17701484262943268, 0.8615186214447021, 0.48566192388534546, -0.26347818970680237, 0.9184319972991943, 0.5163934826850891, -0.0016584537224844098, 0.8874208331108093, 0.5170761942863464, 0.0015828267205506563, 0.9101724624633789, 0.5760196447372437, -0.11949259787797928, 0.8896957635879517, 0.5770179629325867, -0.1366293579339981]",3
"[0.9271448850631714, 0.41268566250801086, -0.10313880443572998, 0.8726791143417358, 0.41336125135421753, -0.08987093716859818, 0.9405702948570251, 0.4683925211429596, -0.10248445719480515, 0.8612861633300781, 0.45701655745506287, -0.13529568910598755, 0.9449841976165771, 0.5165031552314758, -0.15722188353538513, 0.8597050309181213, 0.4830685257911682, -0.2497592568397522, 0.917023241519928, 0.5149708390235901, -0.0020095123909413815, 0.8869562149047852, 0.5150009989738464, 0.0019411537796258926, 0.9097649455070496, 0.5783225893974304, -0.09164389222860336, 0.8893625736236572, 0.5756232142448425, -0.11511789262294769]",3
"[0.4406285285949707, 0.2651536464691162, -0.145792156457901, 0.36124539375305176, 0.2805090546607971, -0.07090170681476593, 0.47157400846481323, 0.33552396297454834, -0.22660095989704132, 0.34354889392852783, 0.3627876043319702, -0.011783646419644356, 0.42964690923690796, 0.3472788631916046, -0.41644859313964844, 0.329044908285141, 0.43421071767807007, -0.08425461500883102, 0.4277328848838806, 0.43557029962539673, -0.013143499381840229, 0.3797542452812195, 0.4343317449092865, 0.01299718115478754, 0.4284341037273407, 0.5442975163459778, -9.673215390648693e-05, 0.37810757756233215, 0.5423734188079834, -0.15686503052711487]",3
"[0.4406285285949707, 0.2651536464691162, -0.145792156457901, 0.36124539375305176, 0.2805090546607971, -0.07090170681476593, 0.47157400846481323, 0.33552396297454834, -0.22660095989704132, 0.34354889392852783, 0.3627876043319702, -0.011783646419644356, 0.42964690923690796, 0.3472788631916046, -0.41644859313964844, 0.329044908285141, 0.43421071767807007, -0.08425461500883102, 0.4277328848838806, 0.43557029962539673, -0.013143499381840229, 0.3797542452812195, 0.4343317449092865, 0.01299718115478754, 0.4284341037273407, 0.5442975163459778, -9.673215390648693e-05, 0.37810757756233215, 0.5423734188079834, -0.15686503052711487]",3
"[0.43888822197914124, 0.2570568323135376, -0.11847468465566635, 0.35659897327423096, 0.27331992983818054, -0.05762328952550888, 0.4724927246570587, 0.3298080861568451, -0.17648528516292572, 0.3392305076122284, 0.35862335562705994, -0.017076343297958374, 0.42814427614212036, 0.34292787313461304, -0.3634805381298065, 0.32418370246887207, 0.4300941228866577, -0.11564314365386963, 0.42542266845703125, 0.4460746645927429, -0.015579412691295147, 0.3758787512779236, 0.44845664501190186, 0.015375757589936256, 0.43020099401474, 0.5596852898597717, -0.006441597361117601, 0.3756040334701538, 0.5585835576057434, 0.011805049143731594]",3
"[0.43622300028800964, 0.2533426582813263, -0.055916085839271545, 0.354184091091156, 0.27318400144577026, 0.008681272156536579, 0.47468262910842896, 0.3267069458961487, -0.11484342068433762, 0.33611592650413513, 0.3586728274822235, 0.04314810782670975, 0.42455318570137024, 0.3328116536140442, -0.2878442704677582, 0.32153403759002686, 0.4272419214248657, -0.05470188334584236, 0.42296501994132996, 0.42846789956092834, -0.014445817098021507, 0.3723098635673523, 0.43209490180015564, 0.014273636974394321, 0.43396908044815063, 0.5801820158958435, -0.02298806980252266, 0.3737896680831909, 0.5544936060905457, -0.050765492022037506]",3
"[0.43396469950675964, 0.24779824912548065, -0.09976346045732498, 0.3501393795013428, 0.26670676469802856, -0.028405938297510147, 0.47087833285331726, 0.3249836266040802, -0.16011972725391388, 0.33175164461135864, 0.3531716763973236, 0.0061925482004880905, 0.42348170280456543, 0.3242138624191284, -0.33461058139801025, 0.3185252547264099, 0.4207993745803833, -0.096168652176857, 0.41891491413116455, 0.4306483864784241, -0.017621031031012535, 0.36856141686439514, 0.4361969828605652, 0.01746402494609356, 0.43075424432754517, 0.5532740950584412, -0.027778275310993195, 0.37061914801597595, 0.5524088144302368, -0.06045078858733177]",3
"[0.43210548162460327, 0.24012857675552368, -0.08846955001354218, 0.3513296842575073, 0.2595272362232208, -0.01733124442398548, 0.4687790870666504, 0.31885826587677, -0.17116044461727142, 0.330852746963501, 0.3415272533893585, -0.007721034809947014, 0.42129769921302795, 0.3209179639816284, -0.3493058979511261, 0.3163509964942932, 0.410035103559494, -0.11629161983728409, 0.4209696054458618, 0.43173161149024963, -0.015119817107915878, 0.3687349557876587, 0.4375888407230377, 0.014972005039453506, 0.4304242432117462, 0.5526635050773621, -0.02329358458518982, 0.36936014890670776, 0.5517521500587463, -0.04068347439169884]",3
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3
