features,labels
"[0.36658775806427, 0.18688438832759857, -0.08244874328374863, 0.29219451546669006, 0.18420927226543427, -0.0684388279914856, 0.3797575533390045, 0.26152274012565613, -0.02355135791003704, 0.2764481008052826, 0.23979337513446808, -0.029642002657055855, 0.37175995111465454, 0.3261667788028717, -0.07760564237833023, 0.2848047614097595, 0.29640138149261475, -0.0934119001030922, 0.3514370322227478, 0.3472568988800049, -0.0036336896009743214, 0.30757737159729004, 0.345217764377594, 0.003552302485331893, 0.35268914699554443, 0.4644676744937897, 0.0005183781613595784, 0.2893761992454529, 0.4589811861515045, -0.05817743390798569]",7
"[0.3640509247779846, 0.19235128164291382, -0.007638432551175356, 0.2897089719772339, 0.19042198359966278, -0.013488282449543476, 0.37683549523353577, 0.2622254490852356, 0.0468166247010231, 0.2712072730064392, 0.24386879801750183, 0.01832835003733635, 0.36854681372642517, 0.3240627944469452, -0.0076883467845618725, 0.2804262340068817, 0.30138126015663147, -0.04848899692296982, 0.3497626781463623, 0.3506146967411041, 0.005375601351261139, 0.3048507273197174, 0.3489874601364136, -0.00548819825053215, 0.35237011313438416, 0.4651137590408325, -0.008621816523373127, 0.2892035245895386, 0.4648579955101013, -0.0984482690691948]",7
"[0.3598179817199707, 0.19607436656951904, -0.0231427401304245, 0.28573426604270935, 0.19595666229724884, -0.05609133467078209, 0.3729649782180786, 0.26611757278442383, 0.0422663576900959, 0.26640671491622925, 0.2532699406147003, -0.027885718271136284, 0.3650910556316376, 0.326506644487381, -0.008811462670564651, 0.2784886658191681, 0.3122713565826416, -0.08827006071805954, 0.34536030888557434, 0.35357603430747986, 0.015383581630885601, 0.3019474148750305, 0.35354185104370117, -0.015472335740923882, 0.35033634305000305, 0.4688575565814972, 0.018120871856808662, 0.28717276453971863, 0.4710303544998169, -0.09591993689537048]",7
"[0.3550609052181244, 0.19768770039081573, -0.07356378436088562, 0.2797301709651947, 0.2012803852558136, -0.09610339999198914, 0.3682112693786621, 0.2661672532558441, -0.010794942267239094, 0.2634296417236328, 0.2634032070636749, -0.07448560744524002, 0.36294859647750854, 0.32859447598457336, -0.07353474944829941, 0.2761821448802948, 0.3181541860103607, -0.1526426374912262, 0.34262600541114807, 0.35645434260368347, 0.010277395136654377, 0.29961729049682617, 0.3575717508792877, -0.010371620766818523, 0.3492935299873352, 0.470255970954895, 0.02388731576502323, 0.28534746170043945, 0.4739072024822235, -0.06630007177591324]",7
"[0.3510892391204834, 0.19995956122875214, -0.07388991117477417, 0.2757347822189331, 0.20378360152244568, -0.08896345645189285, 0.36396998167037964, 0.2666434347629547, -0.012782378122210503, 0.25897109508514404, 0.2635994553565979, -0.07032841444015503, 0.358763724565506, 0.32822489738464355, -0.08123444020748138, 0.27295970916748047, 0.3169271647930145, -0.15318834781646729, 0.3387317657470703, 0.3593803346157074, 0.0056691039353609085, 0.29520535469055176, 0.361660897731781, -0.005729279480874538, 0.34750890731811523, 0.4680059254169464, 0.04060535877943039, 0.28190335631370544, 0.47681596875190735, -0.055344101041555405]",7
"[0.345787912607193, 0.19893798232078552, -0.08277077227830887, 0.26998382806777954, 0.20433971285820007, -0.09495802223682404, 0.3604225218296051, 0.2655104398727417, -0.028332704678177834, 0.2559373378753662, 0.2703154981136322, -0.0784638300538063, 0.35337159037590027, 0.3257061839103699, -0.111871138215065, 0.27082228660583496, 0.32485780119895935, -0.17117807269096375, 0.3338571786880493, 0.3598964512348175, 0.005515242461115122, 0.2902213931083679, 0.3620999753475189, -0.005623665638267994, 0.3431563377380371, 0.46676313877105713, 0.020927222445607185, 0.2798573970794678, 0.47264930605888367, -0.04445526748895645]",7
"[0.3409840762615204, 0.19799204170703888, -0.09953081607818604, 0.26464322209358215, 0.20484785735607147, -0.1092943623661995, 0.35543036460876465, 0.26665109395980835, -0.055428408086299896, 0.25180310010910034, 0.27474963665008545, -0.10204752534627914, 0.3484311103820801, 0.32771044969558716, -0.1473151296377182, 0.2675625681877136, 0.3253786265850067, -0.2022101879119873, 0.3275791108608246, 0.36076751351356506, 0.004395998548716307, 0.2837602198123932, 0.3613727390766144, -0.0044837831519544125, 0.33495843410491943, 0.4635641276836395, 0.002423832193017006, 0.27603018283843994, 0.4675208628177643, -0.050745364278554916]",7
"[0.33586299419403076, 0.19584110379219055, -0.11387313157320023, 0.25916436314582825, 0.2055584341287613, -0.135314479470253, 0.3502488434314728, 0.2650964856147766, -0.07172026485204697, 0.24736596643924713, 0.2818061113357544, -0.12541797757148743, 0.3430479168891907, 0.3283649682998657, -0.1823054999113083, 0.2689150869846344, 0.3333759009838104, -0.22844845056533813, 0.32329463958740234, 0.36134201288223267, 0.009126193821430206, 0.28059178590774536, 0.36213141679763794, -0.009238716214895248, 0.3318076431751251, 0.4699375331401825, 0.011689613573253155, 0.2726585268974304, 0.4769999086856842, -0.04222039133310318]",7
"[0.3325616717338562, 0.19545502960681915, -0.07809130847454071, 0.25590699911117554, 0.20944227278232574, -0.12191228568553925, 0.3469386696815491, 0.26227128505706787, -0.025528373196721077, 0.24547632038593292, 0.2864152491092682, -0.12091235816478729, 0.3407992720603943, 0.32222849130630493, -0.13413751125335693, 0.2706810534000397, 0.33855539560317993, -0.22063778340816498, 0.32171300053596497, 0.3606716990470886, 0.013904430903494358, 0.27789098024368286, 0.361943781375885, -0.0140046002343297, 0.3265228569507599, 0.4735187292098999, -0.004770314320921898, 0.2711535096168518, 0.48053625226020813, -0.04158961772918701]",7
"[0.3301127851009369, 0.19607557356357574, -0.062230609357357025, 0.253294974565506, 0.20988178253173828, -0.1012660413980484, 0.34297940135002136, 0.26310089230537415, -0.004580095410346985, 0.24470765888690948, 0.2893208861351013, -0.09961529076099396, 0.3378397226333618, 0.32012253999710083, -0.10039754211902618, 0.27344852685928345, 0.3445448577404022, -0.19578982889652252, 0.3193127512931824, 0.36290669441223145, 0.0086767403408885, 0.27759331464767456, 0.36298561096191406, -0.008775519207119942, 0.32186999917030334, 0.48125001788139343, -0.040610719472169876, 0.27114447951316833, 0.48571428656578064, -0.020556045696139336]",7
"[0.32716140151023865, 0.19568650424480438, -0.06459870934486389, 0.2522485852241516, 0.2104209065437317, -0.0679854303598404, 0.34100931882858276, 0.2629159092903137, -0.09681955724954605, 0.24420087039470673, 0.2912527620792389, -0.08409570902585983, 0.3334704637527466, 0.3153243362903595, -0.28965434432029724, 0.2765114903450012, 0.3465530574321747, -0.20631219446659088, 0.31716740131378174, 0.36380696296691895, -0.004778203088790178, 0.27586424350738525, 0.36613839864730835, 0.004656587261706591, 0.31646934151649475, 0.47804445028305054, -0.05619543045759201, 0.27401313185691833, 0.4917324483394623, -0.01385585032403469]",7
"[0.3262258768081665, 0.1941216140985489, -0.1582539677619934, 0.2519248127937317, 0.20907585322856903, -0.16974011063575745, 0.34038111567497253, 0.26578834652900696, -0.17616388201713562, 0.24437180161476135, 0.2929331064224243, -0.18561694025993347, 0.33128488063812256, 0.32373368740081787, -0.3669276237487793, 0.27581214904785156, 0.34571829438209534, -0.3222637474536896, 0.31587180495262146, 0.3644149601459503, -0.003303606528788805, 0.2743349075317383, 0.36690759658813477, 0.003206866327673197, 0.3137846291065216, 0.4796566367149353, -0.05706688016653061, 0.2781563103199005, 0.4928382337093353, 0.0028209530282765627]",7
"[0.32538002729415894, 0.1956467479467392, -0.1203107014298439, 0.25307509303092957, 0.2097250372171402, -0.15128172934055328, 0.3386385142803192, 0.26503393054008484, -0.12803956866264343, 0.2457743138074875, 0.29438626766204834, -0.16233333945274353, 0.33089888095855713, 0.31861525774002075, -0.29586920142173767, 0.2804824113845825, 0.3506509065628052, -0.2712182104587555, 0.31412625312805176, 0.3658759295940399, 0.001459658844396472, 0.27341994643211365, 0.3673364818096161, -0.001587920356541872, 0.30668163299560547, 0.48447099328041077, -0.04158491641283035, 0.28052854537963867, 0.4924659729003906, 0.003191764932125807]",7
"[0.32446181774139404, 0.19833487272262573, -0.15125280618667603, 0.2525435984134674, 0.21262869238853455, -0.21278688311576843, 0.33906087279319763, 0.26889047026634216, -0.1295858472585678, 0.2478758543729782, 0.29938241839408875, -0.2338237315416336, 0.3281048536300659, 0.3308056592941284, -0.27751269936561584, 0.28451985120773315, 0.3557737469673157, -0.35193467140197754, 0.3131803274154663, 0.36740514636039734, 0.011418040841817856, 0.2732085585594177, 0.36790287494659424, -0.011546654626727104, 0.3027227520942688, 0.4892336130142212, -0.023829681798815727, 0.27892419695854187, 0.4941440224647522, -0.004216496367007494]",7
"[0.32484397292137146, 0.2022855281829834, -0.11036868393421173, 0.2507982850074768, 0.21721342206001282, -0.18016669154167175, 0.3381219506263733, 0.27335503697395325, -0.06006687879562378, 0.24908937513828278, 0.30564364790916443, -0.19169020652770996, 0.32825934886932373, 0.33516567945480347, -0.16380132734775543, 0.287136971950531, 0.3598996698856354, -0.29072627425193787, 0.310482382774353, 0.36931636929512024, 0.00838124006986618, 0.27207931876182556, 0.36867985129356384, -0.008507268503308296, 0.29571533203125, 0.48866006731987, -0.05408432334661484, 0.28116923570632935, 0.4769665002822876, -0.02285805344581604]",7
"[0.3246290683746338, 0.20699375867843628, -0.13821722567081451, 0.25073009729385376, 0.22191330790519714, -0.23902611434459686, 0.336803674697876, 0.2794014811515808, -0.09104625135660172, 0.25018319487571716, 0.31048208475112915, -0.2669954299926758, 0.32453370094299316, 0.3405459523200989, -0.20483726263046265, 0.287423312664032, 0.36458829045295715, -0.3657412528991699, 0.3104642331600189, 0.374942421913147, 0.027059007436037064, 0.2741808593273163, 0.37639161944389343, -0.027187230065464973, 0.2995629906654358, 0.4918459355831146, 0.010521579533815384, 0.2852385938167572, 0.4956241250038147, -0.0582398883998394]",7
"[0.3232145309448242, 0.2127963751554489, -0.087645024061203, 0.2509478032588959, 0.22805921733379364, -0.24416959285736084, 0.33624520897865295, 0.28170615434646606, -0.027076978236436844, 0.2506217360496521, 0.31780746579170227, -0.2807421088218689, 0.3270580768585205, 0.3416249454021454, -0.13152238726615906, 0.2887057662010193, 0.3698063790798187, -0.3741365075111389, 0.30899062752723694, 0.3753680884838104, 0.04718006029725075, 0.2755334675312042, 0.3782637119293213, -0.047321122139692307, 0.2927609980106354, 0.4945463538169861, -0.014042424969375134, 0.2932964861392975, 0.48702722787857056, -0.10107224434614182]",7
"[0.3219093978404999, 0.21829067170619965, -0.07829898595809937, 0.2511950731277466, 0.2343665212392807, -0.21321602165699005, 0.33516818284988403, 0.2874116003513336, -0.029799921438097954, 0.2507161498069763, 0.3252403736114502, -0.2549982964992523, 0.32751771807670593, 0.34655073285102844, -0.142531618475914, 0.28919675946235657, 0.37720146775245667, -0.3563597500324249, 0.3087001144886017, 0.38374650478363037, 0.030515223741531372, 0.2752787470817566, 0.3866903781890869, -0.030664006248116493, 0.28602027893066406, 0.5032368302345276, -0.045099370181560516, 0.29116198420524597, 0.50159752368927, -0.04955863952636719]",7
"[0.32124385237693787, 0.22352010011672974, -0.04026239365339279, 0.2508242726325989, 0.23943594098091125, -0.17488859593868256, 0.3333018124103546, 0.2893161475658417, 0.011239510029554367, 0.25100022554397583, 0.3296825885772705, -0.21238848567008972, 0.32963046431541443, 0.3448505997657776, -0.08783715218305588, 0.28924715518951416, 0.38255301117897034, -0.3039734661579132, 0.30803582072257996, 0.389913946390152, 0.026455195620656013, 0.2739908993244171, 0.3921217918395996, -0.026611046865582466, 0.28177374601364136, 0.5129048824310303, -0.050889112055301666, 0.2903105616569519, 0.5079659223556519, -0.0345940925180912]",7
"[0.3232962489128113, 0.22726573050022125, -0.07609448581933975, 0.250782310962677, 0.24122779071331024, -0.21456317603588104, 0.333319753408432, 0.3003689646720886, 0.014181450009346008, 0.24967384338378906, 0.33334431052207947, -0.2587521970272064, 0.32605135440826416, 0.3571970462799072, -0.05433410406112671, 0.28810518980026245, 0.3873387575149536, -0.36608177423477173, 0.30499377846717834, 0.39237257838249207, 0.026428930461406708, 0.2707594037055969, 0.3952164649963379, -0.026567740365862846, 0.2763141095638275, 0.5114895701408386, -0.09574876725673676, 0.2888126075267792, 0.5062419772148132, -0.014925388619303703]",7
"[0.322905957698822, 0.23124273121356964, -0.08348351716995239, 0.2505949139595032, 0.24425843358039856, -0.20442184805870056, 0.33134445548057556, 0.30632519721984863, -0.012183524668216705, 0.24895191192626953, 0.33670517802238464, -0.2503191828727722, 0.32159751653671265, 0.3670238256454468, -0.08471225947141647, 0.2875933349132538, 0.3924061059951782, -0.34792959690093994, 0.3026804029941559, 0.39704403281211853, 0.01933998055756092, 0.26879653334617615, 0.3988884687423706, -0.01946857199072838, 0.2719416916370392, 0.5141932368278503, -0.10065928846597672, 0.28451433777809143, 0.5110997557640076, 0.0024399077519774437]",7
"[0.3233078122138977, 0.2340514361858368, -0.11565493792295456, 0.25027287006378174, 0.2433219701051712, -0.20460064709186554, 0.32983705401420593, 0.3087715208530426, -0.050378043204545975, 0.2471591681241989, 0.33576422929763794, -0.24340833723545074, 0.32125064730644226, 0.36941948533058167, -0.12973031401634216, 0.28324681520462036, 0.39685073494911194, -0.3581159710884094, 0.30447864532470703, 0.3988956809043884, 0.00810833740979433, 0.26751959323883057, 0.4013877511024475, -0.008235340937972069, 0.2732290029525757, 0.5162288546562195, -0.10568539053201675, 0.273771196603775, 0.5119656324386597, -0.010611266829073429]",7
"[0.3237468898296356, 0.23717297613620758, -0.179048091173172, 0.24961036443710327, 0.24201375246047974, -0.2382194995880127, 0.33024513721466064, 0.313463032245636, -0.12971918284893036, 0.2455032765865326, 0.3343903124332428, -0.25466930866241455, 0.31632670760154724, 0.3765217065811157, -0.2251022607088089, 0.2782379984855652, 0.4017299711704254, -0.3667748272418976, 0.3038492500782013, 0.40202799439430237, 0.003514131996780634, 0.2634897232055664, 0.4006085693836212, -0.003596643218770623, 0.27709895372390747, 0.5192589163780212, -0.08236849308013916, 0.25825855135917664, 0.5112429261207581, -0.0522456169128418]",7
"[0.324062317609787, 0.2388273924589157, -0.13761934638023376, 0.24918851256370544, 0.2424418330192566, -0.20086051523685455, 0.3314110040664673, 0.31568220257759094, -0.08607251197099686, 0.24382904171943665, 0.33218860626220703, -0.205735445022583, 0.31422555446624756, 0.37638768553733826, -0.1763629913330078, 0.2701217532157898, 0.40610936284065247, -0.30414676666259766, 0.30196449160575867, 0.40445542335510254, 0.006139909382909536, 0.2597382068634033, 0.4011678099632263, -0.00625850772485137, 0.27568644285202026, 0.5225051045417786, -0.06237979978322983, 0.25156649947166443, 0.5230123996734619, -0.048535533249378204]",7
"[0.3241780400276184, 0.2390008568763733, -0.15589609742164612, 0.2485472857952118, 0.24281123280525208, -0.2135496735572815, 0.3319956362247467, 0.31405651569366455, -0.11785733699798584, 0.242582768201828, 0.3331155776977539, -0.22591295838356018, 0.31559810042381287, 0.3775262236595154, -0.22024622559547424, 0.26092541217803955, 0.4089548885822296, -0.33299195766448975, 0.2991122603416443, 0.41095075011253357, 0.002443938050419092, 0.25763678550720215, 0.4054523706436157, -0.0025704281870275736, 0.2776844799518585, 0.525885283946991, -0.07679819315671921, 0.244696706533432, 0.5266156196594238, -0.0343470573425293]",7
"[0.32286906242370605, 0.23930110037326813, -0.13281609117984772, 0.24917438626289368, 0.24440962076187134, -0.21235577762126923, 0.3315229117870331, 0.31396180391311646, -0.08732256293296814, 0.2418363094329834, 0.3327704071998596, -0.22701644897460938, 0.3160022497177124, 0.37870416045188904, -0.1898394078016281, 0.2533196210861206, 0.41226908564567566, -0.33193615078926086, 0.2965202033519745, 0.41861167550086975, 0.00926215760409832, 0.2591216564178467, 0.4104505181312561, -0.009411276318132877, 0.27659282088279724, 0.5389796495437622, -0.05415233597159386, 0.24235837161540985, 0.526784360408783, -0.0074893333949148655]",7
"[0.3240143656730652, 0.23870451748371124, -0.17705632746219635, 0.24956893920898438, 0.24364420771598816, -0.22974205017089844, 0.3332452178001404, 0.3149462342262268, -0.13125070929527283, 0.23860551416873932, 0.3317185640335083, -0.2277623862028122, 0.31627774238586426, 0.378178209066391, -0.23152276873588562, 0.24636970460414886, 0.41228801012039185, -0.3307782709598541, 0.2996649444103241, 0.4134535491466522, 0.00798100233078003, 0.25983473658561707, 0.40513473749160767, -0.008140118792653084, 0.281568318605423, 0.5301403403282166, -0.03245469555258751, 0.24686677753925323, 0.5234408974647522, -0.00437295762822032]",7
"[0.3261124789714813, 0.2404235154390335, -0.18240922689437866, 0.24843162298202515, 0.24731884896755219, -0.21820667386054993, 0.33536285161972046, 0.3142785131931305, -0.14394959807395935, 0.23517678678035736, 0.3378131091594696, -0.20562584698200226, 0.32061225175857544, 0.3704933524131775, -0.2580706477165222, 0.24162006378173828, 0.41551655530929565, -0.3135940134525299, 0.3020710051059723, 0.4131709337234497, 0.004183387849479914, 0.2591140866279602, 0.4084760248661041, -0.004350094124674797, 0.28565821051597595, 0.5391421914100647, -0.021628091111779213, 0.2487945556640625, 0.5322015285491943, -0.00416592275723815]",7
"[0.3273337781429291, 0.24356429278850555, -0.17516346275806427, 0.2495201677083969, 0.24956382811069489, -0.19137737154960632, 0.33842670917510986, 0.31808149814605713, -0.14420029520988464, 0.23461014032363892, 0.3404204845428467, -0.16903123259544373, 0.32121187448501587, 0.37451809644699097, -0.26646459102630615, 0.23801502585411072, 0.42090553045272827, -0.27258121967315674, 0.3027280271053314, 0.41625866293907166, -0.000673430971801281, 0.2595745027065277, 0.4113686680793762, 0.0004859799228142947, 0.28886187076568604, 0.5420047640800476, -0.027003290131688118, 0.24635636806488037, 0.5384843945503235, 0.004667656030505896]",7
"[0.3281685411930084, 0.24689605832099915, -0.16032694280147552, 0.2502979636192322, 0.25399330258369446, -0.1977725625038147, 0.34031838178634644, 0.32251065969467163, -0.10676798224449158, 0.23473422229290009, 0.3437073826789856, -0.17787623405456543, 0.32124844193458557, 0.38037991523742676, -0.21530446410179138, 0.23662593960762024, 0.4236641824245453, -0.2769552171230316, 0.3046339154243469, 0.41952261328697205, 0.006566882133483887, 0.2605152726173401, 0.41488176584243774, -0.006765896920114756, 0.2917899489402771, 0.5422747135162354, -0.0216122604906559, 0.2452145516872406, 0.5362077355384827, -0.025090105831623077]",7
"[0.3278122544288635, 0.2523958384990692, -0.20506136119365692, 0.24986934661865234, 0.25795963406562805, -0.2467164844274521, 0.34133636951446533, 0.3285624086856842, -0.1731993854045868, 0.23288273811340332, 0.3469875454902649, -0.22459837794303894, 0.3239746689796448, 0.3816099166870117, -0.31747132539749146, 0.23212584853172302, 0.43021324276924133, -0.32791078090667725, 0.30503320693969727, 0.4192444086074829, 0.015179313719272614, 0.25949838757514954, 0.41392838954925537, -0.015343866311013699, 0.29498445987701416, 0.5424659252166748, 0.018332771956920624, 0.24558809399604797, 0.5423688888549805, -0.03541528806090355]",7
"[0.3292071521282196, 0.25901997089385986, -0.26702171564102173, 0.25007519125938416, 0.267031729221344, -0.3000570237636566, 0.3433460593223572, 0.3383615016937256, -0.24313771724700928, 0.2325432449579239, 0.3536665439605713, -0.27207422256469727, 0.32141923904418945, 0.39351555705070496, -0.4146537780761719, 0.22899141907691956, 0.43125155568122864, -0.39118272066116333, 0.3053133487701416, 0.42581212520599365, 0.017956847324967384, 0.260194331407547, 0.42113977670669556, -0.018083132803440094, 0.2972429394721985, 0.5471698641777039, 0.05508957803249359, 0.25006842613220215, 0.5497291684150696, -0.03826160356402397]",7
"[0.3283750116825104, 0.2666740417480469, -0.190919429063797, 0.250437468290329, 0.27318185567855835, -0.2534780204296112, 0.3419491648674011, 0.34231770038604736, -0.18392381072044373, 0.23241642117500305, 0.3611873388290405, -0.23485757410526276, 0.32449448108673096, 0.4017139673233032, -0.3765425682067871, 0.22857004404067993, 0.4373825490474701, -0.3545045554637909, 0.303753137588501, 0.43819674849510193, 0.03434671461582184, 0.26166263222694397, 0.43543800711631775, -0.034468796104192734, 0.2985388934612274, 0.5530840754508972, 0.11179514229297638, 0.25232335925102234, 0.5570158362388611, -0.09647426754236221]",7
"[0.3273929953575134, 0.2740386128425598, -0.20899571478366852, 0.2490997463464737, 0.27949458360671997, -0.27787965536117554, 0.34063372015953064, 0.3509051203727722, -0.15836355090141296, 0.2316897064447403, 0.36461979150772095, -0.2592255473136902, 0.32303425669670105, 0.4190711975097656, -0.28314852714538574, 0.2239634245634079, 0.4384940564632416, -0.36185967922210693, 0.3027988374233246, 0.44357171654701233, 0.03797728940844536, 0.2602756917476654, 0.44038906693458557, -0.03808267042040825, 0.29975804686546326, 0.5580653548240662, 0.14516155421733856, 0.2553737461566925, 0.5645402073860168, -0.13442540168762207]",7
"[0.32668960094451904, 0.27914196252822876, -0.24197547137737274, 0.24755609035491943, 0.2846088111400604, -0.29563748836517334, 0.3416532278060913, 0.3539646863937378, -0.17797614634037018, 0.23106558620929718, 0.3683703541755676, -0.26639729738235474, 0.32683590054512024, 0.4212309718132019, -0.29020264744758606, 0.22246386110782623, 0.44344666600227356, -0.37442290782928467, 0.3048896789550781, 0.44666120409965515, 0.0302681103348732, 0.2615845203399658, 0.4446291923522949, -0.03039124235510826, 0.3009902834892273, 0.5614882111549377, 0.1226365938782692, 0.2564544081687927, 0.5672535300254822, -0.09180615842342377]",7
"[0.32627004384994507, 0.2837267518043518, -0.24341262876987457, 0.24581463634967804, 0.2858363389968872, -0.3063206672668457, 0.34201914072036743, 0.35961246490478516, -0.1590804159641266, 0.23175501823425293, 0.3705913722515106, -0.2757743299007416, 0.3284676671028137, 0.427219957113266, -0.25822579860687256, 0.22188112139701843, 0.44303274154663086, -0.3892793357372284, 0.3066907525062561, 0.44469383358955383, 0.030189217999577522, 0.2609165906906128, 0.44437140226364136, -0.03035089187324047, 0.2999911308288574, 0.5616627335548401, 0.09454862028360367, 0.2559266686439514, 0.5672485828399658, -0.08833670616149902]",7
"[0.32403770089149475, 0.2857675552368164, -0.28694483637809753, 0.24284100532531738, 0.2873433232307434, -0.32450658082962036, 0.34018996357917786, 0.36725756525993347, -0.2261669784784317, 0.22876399755477905, 0.37500640749931335, -0.29752397537231445, 0.32777896523475647, 0.43921995162963867, -0.34817951917648315, 0.22069379687309265, 0.44915273785591125, -0.4134330451488495, 0.30419865250587463, 0.4495570957660675, 0.02711975760757923, 0.25741490721702576, 0.4475850462913513, -0.02721836231648922, 0.300226092338562, 0.5628607869148254, 0.12711423635482788, 0.25527122616767883, 0.573387861251831, -0.08864941447973251]",7
"[0.3205559551715851, 0.28190404176712036, -0.23434868454933167, 0.24098536372184753, 0.2882330119609833, -0.2527877688407898, 0.33677417039871216, 0.36480242013931274, -0.17431023716926575, 0.22693610191345215, 0.372273325920105, -0.2224796563386917, 0.3280172646045685, 0.43872740864753723, -0.28038156032562256, 0.21955454349517822, 0.44712892174720764, -0.33159199357032776, 0.3024076521396637, 0.453351765871048, 0.017823271453380585, 0.2562847137451172, 0.45029783248901367, -0.017928248271346092, 0.3001605272293091, 0.5698535442352295, 0.10279015451669693, 0.25274017453193665, 0.5763720273971558, -0.06515377014875412]",7
"[0.31950831413269043, 0.28188377618789673, -0.26400548219680786, 0.23883824050426483, 0.2886621952056885, -0.29023477435112, 0.3340824842453003, 0.36879220604896545, -0.20503152906894684, 0.22615177929401398, 0.3744982182979584, -0.2688395082950592, 0.3291456699371338, 0.44995635747909546, -0.31661900877952576, 0.21915286779403687, 0.4506279528141022, -0.38589173555374146, 0.30195918679237366, 0.45478329062461853, 0.021451525390148163, 0.255525141954422, 0.45233121514320374, -0.02155299298465252, 0.2974960207939148, 0.5709713697433472, 0.10852578282356262, 0.25235652923583984, 0.5802218317985535, -0.07149210572242737]",7
"[0.318572461605072, 0.2804641127586365, -0.21760256588459015, 0.23823285102844238, 0.288138747215271, -0.2462909072637558, 0.3306295573711395, 0.36729007959365845, -0.1598522812128067, 0.22428837418556213, 0.37351059913635254, -0.23191013932228088, 0.3295289874076843, 0.4473705291748047, -0.2610810101032257, 0.2180401235818863, 0.4526735842227936, -0.3442313075065613, 0.3009694218635559, 0.4562076926231384, 0.021764222532510757, 0.2554541230201721, 0.45438331365585327, -0.02187538705766201, 0.29662230610847473, 0.5724321007728577, 0.09089000523090363, 0.25144335627555847, 0.5785887241363525, -0.06570162624120712]",7
"[0.31910794973373413, 0.2832215428352356, -0.2406875342130661, 0.23749679327011108, 0.2884137034416199, -0.2716062664985657, 0.3309537172317505, 0.3694743514060974, -0.16145052015781403, 0.2225615382194519, 0.3770331144332886, -0.2514820098876953, 0.33329278230667114, 0.4488162398338318, -0.2611711621284485, 0.21592861413955688, 0.4549385607242584, -0.372132271528244, 0.29991164803504944, 0.4596799612045288, 0.01850101351737976, 0.25505825877189636, 0.45784085988998413, -0.018638553097844124, 0.29449784755706787, 0.579981803894043, 0.04529435187578201, 0.24936911463737488, 0.586822509765625, -0.03470602631568909]",7
"[0.31689244508743286, 0.2796376347541809, -0.21305213868618011, 0.235018789768219, 0.28984397649765015, -0.26290640234947205, 0.32801538705825806, 0.3656585216522217, -0.1401415467262268, 0.22173835337162018, 0.3790813088417053, -0.24752332270145416, 0.3324601352214813, 0.44749715924263, -0.24389579892158508, 0.21390898525714874, 0.45508819818496704, -0.3574659526348114, 0.29926401376724243, 0.46092689037323, 0.02372909151017666, 0.2549428641796112, 0.45908933877944946, -0.023884203284978867, 0.29513415694236755, 0.5853320956230164, 0.030463626608252525, 0.2510232627391815, 0.5958077311515808, -0.03272715583443642]",7
"[0.3161167800426483, 0.28104496002197266, -0.17433080077171326, 0.23482483625411987, 0.29109469056129456, -0.2119908481836319, 0.3267565965652466, 0.36569100618362427, -0.08860428631305695, 0.22004413604736328, 0.379658579826355, -0.18125084042549133, 0.3330530524253845, 0.44658607244491577, -0.17228463292121887, 0.21258586645126343, 0.4573103189468384, -0.272776335477829, 0.3000693917274475, 0.4589899480342865, 0.015044694766402245, 0.25398173928260803, 0.4590657651424408, -0.015246660448610783, 0.29420727491378784, 0.5860632658004761, -0.031603097915649414, 0.25232210755348206, 0.5968311429023743, -0.033215008676052094]",7
"[0.3153422474861145, 0.2837819457054138, -0.16996082663536072, 0.23374353349208832, 0.2938009202480316, -0.20019866526126862, 0.32623037695884705, 0.369658887386322, -0.08841166645288467, 0.2195431888103485, 0.383239209651947, -0.176313579082489, 0.3342198431491852, 0.4516163468360901, -0.17123642563819885, 0.21303622424602509, 0.4615516662597656, -0.2735796272754669, 0.30035874247550964, 0.4654872715473175, 0.0104023152962327, 0.25382256507873535, 0.4650183916091919, -0.010604625567793846, 0.2930680513381958, 0.5940181612968445, -0.017488902434706688, 0.2547505497932434, 0.6040645837783813, -0.008277962915599346]",7
"[0.314953476190567, 0.2892763018608093, -0.20135533809661865, 0.2337072342634201, 0.2993078827857971, -0.2417580783367157, 0.3270527124404907, 0.3749748766422272, -0.11093668639659882, 0.21830306947231293, 0.38992518186569214, -0.21800597012043, 0.3343060612678528, 0.4543536603450775, -0.1907453089952469, 0.21317292749881744, 0.4706553816795349, -0.31855735182762146, 0.3007894456386566, 0.46612250804901123, 0.01420952845364809, 0.2534610331058502, 0.46682390570640564, -0.01440875418484211, 0.2930276393890381, 0.5945218801498413, -0.01660395786166191, 0.25694313645362854, 0.6020156145095825, -0.011056533083319664]",7
"[0.31418371200561523, 0.29408788681030273, -0.19136129319667816, 0.2328638732433319, 0.306756854057312, -0.23947159945964813, 0.325130432844162, 0.3794851303100586, -0.11170114576816559, 0.21675430238246918, 0.39742159843444824, -0.22101852297782898, 0.3335561752319336, 0.4612851142883301, -0.19574250280857086, 0.21290752291679382, 0.48263925313949585, -0.31916487216949463, 0.2996741533279419, 0.4740399718284607, 0.015305442735552788, 0.2531505823135376, 0.47394859790802, -0.015514109283685684, 0.29061686992645264, 0.6025211811065674, -0.01951763592660427, 0.2570335566997528, 0.6055721044540405, -0.011212796904146671]",7
